Date,Security ID,Base Currency,Pricing Frequency,Investment Type,Domicile,Portfolio Currency,Fund Size (USD),NAV (Daily - USD),Management Fee,Annual Report Net Expense Ratio,Average Yield to Maturity (Long),Average Yield to Maturity (Net),Yield to Maturity,Asset Allocation - Cash (%),Asset Allocation - Equity (%),Asset Allocation - US Equity (%),Asset Allocation - Non-US Equity (%),Asset Allocation - Bonds (%),Asset Allocation - US Bonds (%),Asset Allocation - Non-US Bonds (%),Asset Allocation - Other (%),Equity Sector - Basic Materials (%),Equity Sector - Communication Services (%),Equity Sector - Consumer Cyclical (%),Equity Sector - Consumer Defensive (%),Equity Sector - Healthcare (%),Equity Sector - Industrials (%),Equity Sector - Real Estate (%),Equity Sector - Technology (%),Equity Sector - Energy (%),Equity Sector - Financial Services (%),Equity Sector - Utilities (%),Equity Country - Belgium (%),Equity Country - Brazil (%),Equity Country - Canada (%),Equity Country - China (%),Equity Country - France (%),Equity Country - Germany (%),Equity Country - Italy (%),Equity Country - India (%),Equity Country - Japan (%),Equity Country - Mexico (%),Equity Country - Netherlands (%),Equity Country - Russia (%),Equity Country - Spain (%),Equity Country - Sweden (%),Equity Country - Switzerland (%),Equity Country - United Kingdom (%),Equity Country - United States (%),Market Cap - Giant (%),Market Cap - Large (%),Market Cap - Mid (%),Market Cap - Small (%),Market Cap - Micro (%),Fixed Income - Government (%),Fixed Income - Municipal (%),Fixed Income - Corporate (%),Fixed Income - Securitized (%),Fixed Income - Cash Equivalents (%),Fixed Income - Derivatives (%),Fixed Income - Belgium (%),Fixed Income - Brazil (%),Fixed Income - Canada (%),Fixed Income - France (%),Fixed Income - Germany (%),Fixed Income - Indonesia (%),Fixed Income - Italy (%),Fixed Income - Japan (%),Fixed Income - Mexico (%),Fixed Income - Netherlands (%),Fixed Income - Russia (%),Fixed Income - Spain (%),Fixed Income - Sweden (%),Fixed Income - Switzerland (%),Fixed Income - United Kingdom (%),Fixed Income - United States (%),Maturity - 1-3 Years (%),Maturity - 3-5 Years (%),Maturity - 5-7 Years (%),Maturity - 7-10 Years (%),Maturity - 10-15 Years (%),Maturity - 15-20 Years (%),Maturity - 20-30 Years (%),Maturity - 30+ Years (%),Credit Quality - AAA (%),Credit Quality - AA (%),Credit Quality - A (%),Credit Quality - BBB (%),Credit Quality - BB (%),Credit Quality - B (%),Credit Quality - Below B (%),Credit Quality - Not Rated (%),Equity Region - Emerging Markets (%),Equity Region - Europe Developed (%),Equity Region - North America (%),Equity Region - Japan (%),Fixed Income Region - Emerging Markets (%),Fixed Income Region - Europe Developed (%),Fixed Income Region - Japan (%),Fixed Income Region - North America (%)
5/31/2015,531cf564,US Dollar,Daily,Exchange-Traded Fund,Ireland,US Dollar,282227810,41.443,0.6,0.6,,,,0.62,99.38,49.11,50.27,0,0,0,0,13.69,0.92,5.55,12.41,23.92,10.11,1.91,16.65,12.04,0.04,2.13,0.35,0.22,4.49,0.37,5.45,3.96,0.39,0,6.69,0,1.42,0,0.56,1.7,10.24,7.35,49.11,52.79,32.2,14.4,0,0,0,0,0,0,0.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,26.46,53.6,6.69,,,,
4/30/2015,531cf564,US Dollar,Daily,Exchange-Traded Fund,Ireland,US Dollar,255331675,41.116,0.6,0.6,,,,0.26,99.74,46.85,52.89,0,0,0,0,13.81,1.32,6.53,12.57,21.38,10.48,2.09,16.66,12.27,0.17,2.46,0.39,0.22,3.8,0.37,5.59,4.21,0.4,0,8.03,0.02,1.51,0,0.57,1.86,10.4,7.98,46.85,50.53,34.45,14.76,0,0,0,0,0,0,0.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,27.47,50.64,8.03,,,,
3/31/2015,531cf564,US Dollar,Daily,Exchange-Traded Fund,Ireland,US Dollar,213634812,39.489,0.6,0.6,,,,0.32,99.68,47.27,52.41,0,0,0,0,13.35,1.32,6.48,12.85,21.59,10.25,2.04,16.38,12.77,0.16,2.5,0.38,0.21,3.67,0.32,5.52,4,0.5,0,8.49,0.02,1.43,0,0.55,1.79,10.33,7.89,47.27,50.21,33.73,15.74,0,0,0,0,0,0,0.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,26.93,50.94,8.49,,,,
3/31/2015,b02055e7,US Dollar,Daily,Exchange-Traded Fund,Ireland,US Dollar,91106221,22.777,0.85,0.85,,,,0.57,99.43,0.13,99.3,0,0,0,0,11.83,1.42,19.48,3.64,4.02,2.23,2.53,39.33,10.1,2.73,2.12,0,2.68,0,22.92,0,0,0,8.67,0,0.27,0,3.57,0,0,0,0,0.13,67.11,24.14,7.96,0.22,0,0,0,0,0,0.57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.76,0,0.13,0,,,,
5/31/2015,b02055e7,US Dollar,Daily,Exchange-Traded Fund,Ireland,US Dollar,92174759,23.044,0.85,0.85,,,,0.26,99.74,0.15,99.59,0,0,0,0,12.99,1.53,18.2,3.69,4.58,2.31,2.27,38.68,10.36,3,2.14,0,3.29,0,21.66,0,0,0,9.15,0,0.3,0,3.68,0,0,0,0,0.15,66.69,25.29,7.6,0.15,0,0,0,0,0,0.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.05,0,0.15,0,,,,
4/30/2015,b02055e7,US Dollar,Daily,Exchange-Traded Fund,Ireland,US Dollar,94035135,23.509,0.85,0.85,,,,0.27,99.73,0.14,99.6,0,0,0,0,12.87,1.44,19.29,3.57,4.18,2.22,2.27,39.41,9.62,2.88,2,0,3.12,0,22.58,0,0,0,8.39,0,0.28,0,3.36,0,0,0,0,0.14,68.36,23.21,8.03,0.14,0,0,0,0,0,0.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.58,0,0.14,0,,,,
3/31/2015,e318b90c,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,6112641254,2460.637,0.08,0.09,,,,0.52,99.43,0.22,99.21,0.01,0,0.01,0.04,7.68,13.61,16.35,5.96,4.55,3.86,2.27,21.26,4.66,17.36,1.88,0,4.24,0,39.19,0,0,0,9.12,0,1.59,0.05,2.78,0,0,0,0,0.22,55.87,31.28,11.68,0.17,0,0.01,0,0.04,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,,,,,,,,,70.36,0.25,0.22,0,0.01,0,0,0
5/31/2015,e318b90c,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,6019289421,2520.628,0.08,0.09,,,,0.64,99.3,0.25,99.05,0.01,0,0.01,0.05,8.48,12.86,15.27,5.85,4.8,3.93,2.25,21.45,4.68,17.86,1.87,0,4.58,0,36.81,0,0,0,9.25,0,1.73,0.05,2.9,0,0,0,0,0.25,54.77,33.1,10.81,0.18,0,0.01,0,0.05,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,,,,,,,,,68.78,0.25,0.25,0,0.01,0,0,0
4/30/2015,e318b90c,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,6161240194,2548.62,0.08,0.09,,,,0.4,99.55,0.21,99.34,0.01,0,0.01,0.05,8.04,13.03,15.53,5.93,4.61,3.93,2.38,21.17,4.82,18.16,1.95,0,4.46,0,37.6,0,0,0,9.42,0,1.74,0.05,2.97,0,0,0,0,0.21,55.63,32.1,11.25,0.16,0,0.01,0,0.05,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,,,,,,,,,69.99,0.24,0.21,0,0.01,0,0,0
3/31/2015,6663649c,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,173912659.7,650.883,0.08,0.1,,,,0.75,94.12,0,94.12,0,0,0,5.13,0,0,0.58,0,0,0,92.51,0,0,1.02,0,6.34,0,0,0,11.31,31.96,0.1,0,0,0,1.09,0,2.58,12.17,0,23.91,0,0,25,56.83,11.6,0.68,0,0,0,0,0.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70.2,0,0,,,,
5/31/2015,6663649c,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,194672477.2,730.374,0.08,0.1,,,,0.65,94.24,0,94.24,0,0,0,5.11,0,0,0.52,0,0,0,93.72,0,0,0,0,5.91,0,0,0,11.24,31.04,0.1,0,0,0,1.08,0,2.5,14.14,0,23.66,0,0,24.62,59.53,9.5,0.59,0,0,0,0,0.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70.59,0,0,,,,
4/30/2015,6663649c,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,189337144,707.788,0.08,0.1,,,,0.67,94.25,0,94.25,0,0,0,5.08,0,0,0.54,0,0,0,93.71,0,0,0,0,5.97,0,0,0,11.37,31.3,0.1,0,0,0,1.08,0,2.51,13.32,0,23.95,0,0,24.93,55.87,12.71,0.74,0,0,0,0,0.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70.3,0,0,,,,
5/31/2015,e69dc7d5,Euro,Daily,Open-End Fund,Switzerland,Euro,809813095.1,3128.88,0.08,0.09,,,,1.64,98.36,1.05,97.31,0,0,0,0,7,5.82,15.59,7.61,8.71,14.28,1.75,12.89,3.7,14.49,6.51,2.61,0.37,0,0,31.81,27.95,6.26,0,0,0,14.56,0,7.32,0,0,1.32,1.05,50.71,38.67,8.98,0,0,0,0,0,0,1.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,95.18,1.05,0,,,,
4/30/2015,e69dc7d5,Euro,Daily,Open-End Fund,Switzerland,Euro,795204757.6,3041.738,0.08,0.09,,,,0.74,99.26,0.95,98.31,0,0,0,0,7.16,5.97,15.65,7.55,8.8,14.34,1.76,12.73,3.98,14.6,6.72,2.58,0.32,0,0,31.65,28.56,6.49,0,0,0,14.84,0,7.29,0,0,1.42,0.95,49.32,40.53,9.4,0,0,0,0,0,0,0.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,96.11,0.95,0,,,,
3/31/2015,e69dc7d5,Euro,Daily,Open-End Fund,Switzerland,Euro,749870851.4,2875.935,0.08,0.09,,,,1.97,98.03,1.18,96.85,0,0,0,0,7.04,5.92,15.15,7.44,8.82,14.21,1.8,12.64,4.03,14.26,6.72,2.58,0,0,0,31.3,28.11,6.49,0,0,0,14.4,0,7.32,0,0,1.51,1.18,47.87,40.54,9.62,0,0,0,0,0,0,1.97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,94.86,1.18,0,,,,
4/30/2015,0555f877,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,2589395984,209.747,0.08,0.09,,,,1.53,98.47,0,98.47,0,0,0,0,8.26,1.11,4.75,18.3,40.69,7.82,0,0,0,17.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.44,0,0,62.47,35.97,0,0,0,0,0,0,0,1.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98.44,0,0,,,,
3/31/2015,0555f877,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,2576754594,201.06,0.08,0.09,,,,1.39,98.61,0,98.61,0,0,0,0,8.22,1.1,5.05,16.68,40.91,7.87,0,0,0,18.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.61,0,0,60.38,38.22,0,0,0,0,0,0,0,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98.61,0,0,,,,
5/31/2015,0555f877,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,2646362459,217.51,0.08,0.09,,,,1.92,98.08,0,98.08,0,0,0,0,8.43,1.08,4.89,18.88,40.02,7.99,0,0,0,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.04,0,0,61.75,36.3,0,0,0,0,0,0,0,1.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98.04,0,0,,,,
5/31/2015,756a79c5,US Dollar,Daily,Open-End Fund,Switzerland,US Dollar,1271718508,5304.53,0.08,0.09,,,,7.76,92.24,90.93,1.31,0,0,0,0,2.14,10.8,11.18,5.72,12.11,7.59,2.65,22.57,2.28,12.79,2.43,0,0.17,0.08,0.21,0,0,0,0,0,0,0,0,0,0.02,0.28,0.49,90.93,44.36,31.62,16.2,0.07,0,0,0,0,0,7.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.3,91.01,0,,,,
3/31/2015,756a79c5,US Dollar,Daily,Open-End Fund,Switzerland,US Dollar,1473738992,4999.15,0.08,0.09,,,,0.57,99.43,98.02,1.41,0,0,0,0,2.24,11.6,11.9,6.1,13.3,7.96,2.69,25.06,2.59,13.53,2.48,0,0.21,0.08,0.24,0,0,0,0,0,0,0,0,0,0.02,0.32,0.49,98.02,47.6,34.41,17.4,0.03,0,0,0,0,0,0.57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.34,98.1,0,,,,
4/30/2015,756a79c5,US Dollar,Daily,Open-End Fund,Switzerland,US Dollar,1495795471,5334.57,0.08,0.09,,,,2.48,97.52,96.13,1.4,0,0,0,0,2.22,11.15,11.62,6.24,12.94,8.21,2.75,23.91,2.51,13.35,2.62,0,0.18,0.08,0.25,0,0,0,0,0,0,0,0,0,0.02,0.3,0.52,96.13,47.16,33.39,16.95,0.03,0,0,0,0,0,2.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.32,96.21,0,,,,
4/30/2015,558aff7c,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,4320850637,1617.496,0.09,0.09,,,,-0.12,100.09,67.61,32.48,0,0,0,0.03,4.27,9.77,11.59,6.98,11.96,10.59,2.86,20.1,3.4,15.48,3.08,0.27,0.13,3.4,0.19,3.29,2.93,0.69,0,7.75,0,1.51,0,0.77,1.05,0.3,4.83,67.6,48.88,35.78,15.38,0.03,0,0,0,0,0,-0.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,12.31,70.99,7.75,,,,
3/31/2015,558aff7c,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,4101579662,1528.463,0.09,0.09,,,,1.3,98.67,67.06,31.61,0,0,0,0.03,4.09,9.78,11.33,6.96,12.09,10.15,2.81,20.28,3.23,14.95,3.01,0.27,0.14,3.06,0.18,3.03,2.78,0.63,0,7.89,0.01,1.37,0,0.71,1.06,0.3,4.77,67.06,47.56,35.73,15.35,0.03,0,0,0,0,0,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,11.64,70.11,7.89,,,,
5/31/2015,558aff7c,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,4320992864,1619.188,0.09,0.09,,,,1.59,98.38,67.35,31.03,0,0,0,0.03,4.06,9.75,11.56,6.77,11.6,10.42,2.88,19.69,3.17,15.42,3.02,0.26,0.16,3.3,0.17,3.18,2.88,0.65,0,7,0,1.5,0,0.73,1.05,0.29,4.64,67.33,47.85,35.43,15.01,0.05,0,0,0,0,0,1.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,11.99,70.64,7,,,,
4/30/2015,42231ea6,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,133937231.8,1047.385,0.08,0.09,-0.24,-0.24,,3.51,0,0,0,96.49,3.04,93.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.88,0,36.18,17.44,3.51,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,82.53,0,3.04,23.57,32.69,22.02,17.18,1.08,0,0,0,47.78,20.69,24.78,6.76,0,0,0,0,,,,,1.71,87.73,0,3.04
3/31/2015,42231ea6,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,128618173.1,1008.048,0.08,0.09,-0.36,-0.36,0,3.47,0,0,0,96.53,3.03,93.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.85,0,36.22,17.47,3.47,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,82.79,0,3.03,23.43,32.59,21.22,18.25,1.1,0,0,0,48.1,21.61,23.53,6.75,0,0,0,0,,,,,1.7,88.02,0,3.03
5/31/2015,42231ea6,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,142870659.4,1068.43,0.08,0.09,-0.31,-0.31,,4.69,0,0,0,95.31,2.97,92.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.89,0,34.42,16.99,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.53,0,2.95,23.05,31.26,22,16.9,2.11,0,0,0,48.14,20.37,24.85,6.64,0,0,0,0,,,,,1.66,85.78,0,2.95
5/31/2015,d6b25561,Japanese Yen,Daily,Open-End Fund,Switzerland,Japanese Yen,643889843.8,1005.447,0,0,0.2,0.2,,-3.13,0,0,0,103.13,0,103.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.13,0,0,0,-3.13,0,0,0,0,0,0,0,0,103.13,0,0,0,0,0,0,0,0,13.48,10.96,5.21,16.39,15.76,18,17.43,4.3,0,0,99.93,0,0,0,0,0.08,,,,,0,0,103.13,0
3/31/2015,d6b25561,Japanese Yen,Daily,Open-End Fund,Switzerland,Japanese Yen,641894195.1,1004.424,0,0,0.27,0.27,,0.07,0,0,0,99.93,0,99.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.93,0,0,0,0.07,0,0,0,0,0,0,0,0,99.93,0,0,0,0,0,0,0,0,14.15,10.65,4.82,15.74,15.6,16.73,16.45,4.74,0,0,99.93,0,0,0,0,0.07,,,,,0,0,99.93,0
4/30/2015,d6b25561,Japanese Yen,Daily,Open-End Fund,Switzerland,Japanese Yen,632317934.4,1017.658,0,0,0.21,0.21,,1.73,0,0,0,98.27,0,98.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.27,0,0,0,1.73,0,0,0,0,0,0,0,0,98.27,0,0,0,0,0,0,0,0,13.28,10.19,5,15.78,14.96,17.12,16.71,4.1,0,0,99.93,0,0,0,0,0.08,,,,,0,0,98.27,0
4/30/2015,a92f0a4a,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,264993932.3,737.073,0,0.01,1.47,1.47,,0.21,0,0,0,99.79,0,99.79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.79,0,0,0,0.21,0,0,0,24.38,0,0,0,0,0,9.78,0,0,0,4.08,0,0,0,23.04,18.5,13.15,19.78,7.61,6.13,6.92,2.57,70.94,0,19.07,9.78,0,0,0,0.22,,,,,23.48,13.24,0,24.38
5/31/2015,a92f0a4a,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,268027688.5,735.137,0,0.01,1.48,1.48,,0.39,0,0,0,99.61,0,99.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.61,0,0,0,0.39,0,0,0,24.8,0,0,0,0,0,9.75,0,0,0,4.33,0,0,0,25.49,17.77,11.99,18.93,8.89,6.05,6.86,2.74,70.94,0,19.07,9.78,0,0,0,0.22,,,,,23.43,13.6,0,24.8
3/31/2015,a92f0a4a,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,258835558.5,714.998,0,0.01,1.39,1.39,,0.89,0,0,0,99.11,0,99.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.11,0,0,0,0.89,0,0,0,24.08,0,0,0,0,0,9.36,0,0,0,4.13,0,0,0,22.42,17.51,14.06,20.3,7.7,6.05,6.9,2.52,70.5,0,19.43,9.68,0,0,0,0.4,,,,,23.49,13.25,0,24.08
4/30/2015,d169a3a0,Canadian Dollar,Daily,Open-End Fund,Switzerland,Canadian Dollar,163096408,2662.299,0.08,0.09,,,,2.26,97.74,0.33,97.4,0,0,0,0,10.55,2.68,3.69,4.53,0.96,10.91,0.66,10.35,13.36,36.03,4.01,0,0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,53.26,33.3,11.18,0,0,0,0,0,0,2.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,97.74,0,,,,
5/31/2015,d169a3a0,Canadian Dollar,Daily,Open-End Fund,Switzerland,Canadian Dollar,169811638.2,2767.798,0.08,0.09,,,,0.44,99.56,0.29,99.27,0,0,0,0,11.19,2.8,3.87,4.57,0.89,10.41,0.69,10.71,13.6,36.79,4.03,0,0,99.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,55.22,33.23,11.11,0,0,0,0,0,0,0.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,99.56,0,,,,
3/31/2015,d169a3a0,Canadian Dollar,Daily,Open-End Fund,Switzerland,Canadian Dollar,160843138,2517.032,0.08,0.09,,,,1.17,98.83,0.35,98.48,0,0,0,0,10.94,2.54,3.71,4.35,1.02,10.99,0.7,12.04,13.08,35.54,3.91,0,0,98.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,53.9,32.92,12.01,0,0,0,0,0,0,1.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,98.83,0,,,,
4/30/2015,55cc80b9,Japanese Yen,Daily,Open-End Fund,Switzerland,Japanese Yen,605267867,2410.596,0.08,0.09,,,,2.8,97.2,0,97.2,0,0,0,0,5.27,9.11,14.71,6.3,10.06,20.96,3.49,15.59,1.44,9.02,1.26,0,0,0,0,0,0,0,0,97.2,0,0,0,0,0,0,0,0,51.23,37.02,8.95,0,0,0,0,0,0,2.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,97.2,,,,
5/31/2015,55cc80b9,Japanese Yen,Daily,Open-End Fund,Switzerland,Japanese Yen,602715433.4,2425.469,0.08,0.09,,,,1.45,98.55,0,98.55,0,0,0,0,5.37,9.65,14.57,6.4,9.84,21.22,3.58,16.24,1.46,9.07,1.19,0,0,0,0,0,0,0,0,98.59,0,0,0,0,0,0,0,0,52.05,37.8,8.74,0,0,0,0,0,0,1.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,98.59,,,,
3/31/2015,55cc80b9,Japanese Yen,Daily,Open-End Fund,Switzerland,Japanese Yen,610754604.6,2453.996,0.08,0.09,,,,0.77,99.23,0,99.23,0,0,0,0,5.22,9.82,14.87,6.45,10.28,21.4,3.5,15.9,1.5,9.08,1.2,0,0,0,0,0,0,0,0,99.23,0,0,0,0,0,0,0,0,52.15,37.6,9.47,0,0,0,0,0,0,0.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,99.23,,,,
3/31/2015,e86da420,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,1539819857,1514.817,0.09,0.13,,,,1.98,97.99,66.58,31.41,0,0,0,0.03,4.09,9.65,11.33,6.93,11.97,10.24,2.73,20.01,3.22,14.83,3,0.27,0.12,2.97,0.15,3.01,2.77,0.63,0.01,7.87,0.01,1.36,0,0.71,1.06,0.3,4.77,66.58,47.59,35.35,15.01,0.05,0,0,0,0,0,1.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,11.6,69.55,7.87,,,,
4/30/2015,e86da420,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,1680959479,1603.161,0.09,0.13,,,,0.84,99.13,67.06,32.07,0,0,0,0.03,4.25,9.69,11.47,6.92,11.86,10.55,2.83,19.9,3.35,15.27,3.03,0.26,0.13,3.34,0.19,3.23,2.88,0.67,0,7.69,0,1.49,0,0.76,1.05,0.3,4.77,67.05,48.28,35.47,15.34,0.03,0,0,0,0,0,0.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,12.12,70.4,7.69,,,,
5/31/2015,e86da420,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,1691678666,1605.844,0.09,0.13,,,,2.48,97.49,66.91,30.58,0,0,0,0.03,4.06,9.68,11.43,6.74,11.53,10.25,2.83,19.54,3.17,15.25,2.98,0.25,0.16,3.32,0.18,3.06,2.77,0.63,0,7.01,0,1.44,0,0.7,1.02,0.29,4.53,66.9,47.46,35.04,14.91,0.06,0,0,0,0,0,2.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,11.6,70.22,7.01,,,,
5/31/2015,d61eda1e,Euro,Daily,Open-End Fund,Luxembourg,Euro,26496391.85,260.292,1.5,1.73,,,,2.45,97.55,0,97.55,0,0,0,0,4.45,3.19,12.64,4.46,2.56,2.39,3.17,15.02,11.42,38.25,0,0,0,0,0,0,0,0,97.55,0,0,0,0,0,0,0,0,0,41.18,25.39,30.98,0,0,0,0,0,0,2.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.55,0,0,0,,,,
4/30/2015,d61eda1e,Euro,Daily,Open-End Fund,Luxembourg,Euro,24706620.4,243.345,1.5,1.73,,,,2.53,97.47,0,97.47,0,0,0,0,4.45,2.43,15.74,4.37,0,2.7,2.84,14.89,13.01,37.05,0,0,0,0,0,0,0,0,97.47,0,0,0,0,0,0,0,0,0,40.13,30.98,26.37,0,0,0,0,0,0,2.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.47,0,0,0,,,,
3/31/2015,d61eda1e,Euro,Daily,Open-End Fund,Luxembourg,Euro,26792094.52,246.07,1.5,1.73,,,,3.04,96.96,0,96.96,0,0,0,0,4.18,2.56,15.74,3.91,0,2.82,0.48,15.25,14.6,37.42,0,0,0,0,0,0,0,0,96.96,0,0,0,0,0,0,0,0,0,40.89,27.5,28.58,0,0,0,0,0,0,3.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.96,0,0,0,,,,
3/31/2015,86cf9de2,Euro,Daily,Insurance Product Fund,Spain,Euro,647661.55,16.7,,,0.1,0.1,,16.82,15.51,2.6,12.9,66.48,4.67,61.82,1.19,1.06,0.88,1.94,0.97,1.17,1.75,0.19,2.28,0.55,1.82,0.57,0.14,0.05,0,0.44,3.08,2.5,0.42,0.1,1.06,0.02,1.52,0.03,0.56,0,0.01,0.46,2.21,9.35,3.12,0.63,0.06,0.01,35.56,0,29.33,2.54,16.82,0,0,0,0,4.08,2.53,0,4.9,0.58,0,0.32,0,42.86,0,0.75,1.93,4.66,21.66,21.86,12.56,0.7,2.07,0.09,0.24,0,,,,,,,,,0.78,8.37,2.21,1.06,0,59.19,0.58,4.66
5/31/2015,86cf9de2,Euro,Daily,Insurance Product Fund,Spain,Euro,669430.64,17.357,,,0.1,0.1,,18.53,17.09,2.81,14.27,63.65,4.6,59.05,0.73,1.05,0.79,1.93,0.95,1.13,1.7,0.18,2.31,0.48,1.76,0.55,0.15,0.04,0,0.36,3.09,2.59,0.4,0.09,0.94,0.02,1.5,0.03,0.55,0,0.01,0.48,2.11,9.25,2.97,0.56,0.05,0.01,31.91,0,30.8,1.51,18.53,0,0,0,0,2.54,2.2,0,6.32,0.51,0,0.28,0,39.23,0,0.74,2.09,4.6,23.56,22.92,8.58,0.37,1.25,0.03,0.2,0,,,,,,,,,0.67,8.37,2.11,0.94,0,56.42,0.51,4.6
