Date,Security ID,Base Currency,Pricing Frequency,Investment Type,Domicile,Portfolio Currency,Fund Size (USD),NAV (Daily - USD),Asset Allocation - Cash (%),Asset Allocation - Equity (%),Asset Allocation - US Equity (%),Asset Allocation - Non-US Equity (%),Asset Allocation - Bonds (%),Asset Allocation - US Bonds (%),Asset Allocation - Non-US Bonds (%),Asset Allocation - Other (%),Fixed Income - Government (%),Fixed Income - Municipal (%),Fixed Income - Corporate (%),Fixed Income - Securitized (%),Fixed Income - Cash Equivalents (%),Fixed Income - Derivatives (%),NAV_pct_change,Fund_Size_pct_change,Cluster
2015-04-30,9f1f11c9,Euro,Daily,Exchange-Traded Fund,France,Euro,496189524.4,125.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.03222017806104005,0.015448020072215352,0
2015-05-31,9f1f11c9,Euro,Daily,Exchange-Traded Fund,France,Euro,523522000.9,126.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.005171906205491794,0.05508475120076528,0
2015-03-31,9f456daa,Euro,Daily,Open-End Fund,Germany,Euro,4475196.43,12.689,-1.52,43.4,30.68,12.72,57.01,8.9,48.11,1.12,19.76,0.0,36.13,2.24,-1.52,0.0,1e-08,1e-08,0
2015-04-30,9f456daa,Euro,Daily,Open-End Fund,Germany,Euro,4457202.38,13.178,2.83,44.66,33.46,11.2,51.57,7.19,44.38,0.94,20.07,0.0,30.09,2.35,2.83,0.0,0.03853731578532593,-0.004020840265105408,0
2015-05-31,9f456daa,Euro,Daily,Open-End Fund,Germany,Euro,4498611.31,13.424,2.83,44.66,33.46,11.2,51.57,7.19,44.38,0.94,20.07,0.0,30.09,2.35,2.83,0.0,0.018667476096524416,0.009290340996362723,0
2015-03-31,9f52c257,Euro,Daily,Insurance Product Fund,Belgium,,1e-08,133.856,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,9f52c257,Euro,Daily,Insurance Product Fund,Belgium,,1e-08,137.676,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.028538130528328987,1e-08,0
2015-05-31,9f52c257,Euro,Daily,Insurance Product Fund,Belgium,,1e-08,137.999,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.002346087916557771,1e-08,0
2015-03-31,9f5793be,Euro,Daily,Open-End Fund,Germany,Euro,186695744.1,200.012,6.3,77.56,46.08,31.48,12.96,2.19,10.77,3.18,5.2,0.0,5.13,2.79,5.98,0.3,1e-08,1e-08,1
2015-04-30,9f5793be,Euro,Daily,Open-End Fund,Germany,Euro,197240618.7,210.143,8.71,77.81,46.55,31.26,13.33,2.32,11.01,0.14,5.39,0.0,5.26,2.85,8.54,0.17,0.050651960882347025,0.05648160139286218,1
2015-05-31,9f5793be,Euro,Daily,Open-End Fund,Germany,Euro,196227168.3,210.033,11.73,74.73,45.28,29.45,13.29,2.37,10.92,0.24,5.42,0.0,5.19,2.86,11.76,-0.04,-0.0005234530771903723,-0.005138142471259544,1
2015-03-31,9f9cd43a,Euro,Daily,Insurance Product Fund,Ireland,Euro,530845.05,1.549,1.06,95.72,0.0,95.72,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,1.06,0.0,1e-08,1e-08,1
2015-04-30,9f9cd43a,Euro,Daily,Insurance Product Fund,Ireland,Euro,525384.03,1.699,1.04,96.3,0.0,96.3,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,1.04,0.0,0.09683666881859265,-0.01028740872689693,1
2015-05-31,9f9cd43a,Euro,Daily,Insurance Product Fund,Ireland,Euro,571604.67,1.784,0.97,95.49,0.0,95.49,0.0,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.97,0.0,0.05002942907592689,0.08797496185790044,1
2015-03-31,9fa18498,Euro,Monthly,Open-End Fund,Italy,,387445783.1,1292593.951,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4
2015-04-30,9fa18498,Euro,Monthly,Open-End Fund,Italy,,387445783.1,1292593.951,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0,0.0,4
2015-05-31,9fa18498,Euro,Monthly,Open-End Fund,Italy,,387445783.1,1309320.425,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.012940238492575196,0.0,4
2015-03-31,9fb39024,Zloty,Daily,Open-End Fund,Poland,Polish Zloty (Obsolete),10831165.97,1.963,0.11,0.0,0.0,0.0,0.0,0.0,0.0,99.89,0.0,0.0,0.0,0.0,0.11,0.0,1e-08,1e-08,0
2015-04-30,9fb39024,Zloty,Daily,Open-End Fund,Poland,Polish Zloty (Obsolete),10361789.91,2.061,0.11,0.0,0.0,0.0,0.0,0.0,0.0,99.89,0.0,0.0,0.0,0.0,0.11,0.0,0.04992358634742744,-0.04333569084806488,0
2015-05-31,9fb39024,Zloty,Daily,Open-End Fund,Poland,Polish Zloty (Obsolete),10638889.96,2.263,0.11,0.0,0.0,0.0,0.0,0.0,0.0,99.89,0.0,0.0,0.0,0.0,0.11,0.0,0.09801067442988831,0.026742488740538528,0
2015-03-31,9fb52672,Euro,Daily,Open-End Fund,Luxembourg,Euro,11413471.33,36.871,1.93,98.23,59.95,38.29,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,1.93,0.0,1e-08,1e-08,1
2015-04-30,9fb52672,Euro,Daily,Open-End Fund,Luxembourg,Euro,11962174.34,39.061,4.91,95.63,59.3,36.33,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,4.91,0.0,0.05939627349407384,0.04807503292690174,1
2015-05-31,9fb52672,Euro,Daily,Open-End Fund,Luxembourg,Euro,12093538.96,39.602,6.97,93.84,58.95,34.9,0.0,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,6.97,0.0,0.013850131845062785,0.010981667401446682,1
2015-03-31,9fc18155,Euro,Weekly,Insurance Product Fund,Belgium,Euro,1e-08,96.431,2.3,97.68,63.33,34.35,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.3,0.0,1e-08,1e-08,1
2015-04-30,9fc18155,Euro,Weekly,Insurance Product Fund,Belgium,Euro,1e-08,104.841,2.3,97.68,63.33,34.35,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.3,0.0,0.08721261834887128,1e-08,1
2015-05-31,9fc18155,Euro,Weekly,Insurance Product Fund,Belgium,Euro,1e-08,102.761,2.3,97.68,63.33,34.35,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.3,0.0,-0.019839566581776213,1e-08,1
2015-03-31,9fe6ce65,Euro,Monthly,Insurance Product Fund,Italy,,1e-08,14.25,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,9fe6ce65,Euro,Monthly,Insurance Product Fund,Italy,,1e-08,14.369,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.008350877192982331,1e-08,0
2015-05-31,9fe6ce65,Euro,Monthly,Insurance Product Fund,Italy,,1e-08,14.881,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.035632263901454575,1e-08,0
2015-03-31,9fe6f750,Zloty,Daily,Open-End Fund,Poland,,1e-08,2.253,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,9fe6f750,Zloty,Daily,Open-End Fund,Poland,,1e-08,2.483,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.10208610741233914,1e-08,0
2015-05-31,9fe6f750,Zloty,Daily,Open-End Fund,Poland,,1e-08,2.661,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.07168747482883608,1e-08,0
2015-03-31,a027f732,Euro,Daily,Open-End Fund,Belgium,Euro,11864024.99,589.914,-0.04,100.04,0.0,100.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,1e-08,1e-08,1
2015-04-30,a027f732,Euro,Daily,Open-End Fund,Belgium,Euro,13093735.19,600.815,-0.04,100.04,0.0,100.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.018478964730452407,0.10365033797859513,1
2015-05-31,a027f732,Euro,Daily,Open-End Fund,Belgium,Euro,14012509.0,649.633,-0.04,100.04,0.0,100.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0812529647229181,0.07016896223024971,1
2015-03-31,a03242b2,Euro,Monthly,Open-End Fund,Spain,Euro,1299987.85,114.929,20.17,0.04,0.0,0.04,0.0,0.0,0.0,79.79,0.0,0.0,0.0,0.0,20.17,0.0,1e-08,1e-08,0
2015-04-30,a03242b2,Euro,Monthly,Open-End Fund,Spain,Euro,1193765.06,105.538,20.2,0.04,0.0,0.04,0.0,0.0,0.0,79.76,0.0,0.0,0.0,0.0,20.2,0.0,-0.08171131742206061,-0.08171060214139692,0
2015-05-31,a03242b2,Euro,Monthly,Open-End Fund,Spain,Euro,1214873.0,107.404,23.14,0.04,0.0,0.04,0.0,0.0,0.0,76.83,0.0,0.0,0.0,0.0,23.14,0.0,0.017680835338929946,0.017681820910389057,0
2015-03-31,a0360932,Zloty,Daily,Open-End Fund,Poland,,179989618.0,8.17,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,a0360932,Zloty,Daily,Open-End Fund,Poland,,171695467.1,8.77,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.07343941248469998,-0.04608127397659123,0
2015-05-31,a0360932,Zloty,Daily,Open-End Fund,Poland,,181898618.1,9.204,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.04948688711516547,0.05942586122007176,0
2015-03-31,a03a1c3a,Zloty,Daily,Open-End Fund,Poland,Zloty,67590251.03,1e-08,4.76,95.23,0.0,95.23,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,4.76,0.0,1e-08,1e-08,1
2015-04-30,a03a1c3a,Zloty,Daily,Open-End Fund,Poland,Zloty,66221095.03,1e-08,4.76,95.23,0.0,95.23,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,4.76,0.0,1e-08,-0.020256708314225658,1
2015-05-31,a03a1c3a,Zloty,Daily,Open-End Fund,Poland,Zloty,72583276.01,1e-08,4.76,95.23,0.0,95.23,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,4.76,0.0,1e-08,0.09607483804243588,1
2015-03-31,a03b5920,Euro,Daily,Open-End Fund,Germany,Euro,3213710.57,110.437,9.32,31.19,17.19,14.0,59.68,7.13,52.55,-0.19,30.16,0.0,14.26,15.28,9.33,0.03,1e-08,1e-08,0
2015-04-30,a03b5920,Euro,Daily,Open-End Fund,Germany,Euro,1363121.5,114.41,22.36,30.41,13.6,16.81,46.73,5.27,41.47,0.5,28.03,0.0,10.21,8.52,14.92,7.47,0.03597526191403233,-0.5758418593370715,0
2015-05-31,a03b5920,Euro,Daily,Open-End Fund,Germany,Euro,987468.94,115.163,9.1,40.53,16.95,23.58,50.1,10.35,39.75,0.27,22.15,0.0,18.23,10.55,-9.51,17.87,0.006581592518136503,-0.27558259480171066,0
2015-03-31,a03eb60c,Euro,Daily,Open-End Fund,Luxembourg,Euro,1163438554.0,6.039,58.98,40.27,-12.72,52.99,-1.77,0.79,-2.56,2.52,-2.09,0.0,2.1,0.0,58.04,0.94,1e-08,1e-08,4
2015-04-30,a03eb60c,Euro,Daily,Open-End Fund,Luxembourg,Euro,1227005878.0,6.148,61.79,36.64,-10.14,46.79,0.7,0.66,0.04,0.86,0.38,0.0,1.02,0.0,59.98,1.81,0.01804934591819829,0.054637457028951175,4
2015-05-31,a03eb60c,Euro,Daily,Open-End Fund,Luxembourg,Euro,1272787480.0,6.234,65.03,33.32,27.37,5.95,0.66,0.63,0.03,0.99,0.37,0.0,0.99,0.0,64.18,0.85,0.01398828887443071,0.037311640327773565,4
2015-03-31,a04395bb,Euro,Daily,Open-End Fund,Germany,Euro,57352983.8,68.557,17.15,66.53,25.0,41.53,8.28,0.0,8.28,8.05,5.54,0.0,2.74,0.0,17.15,0.0,1e-08,1e-08,1
2015-04-30,a04395bb,Euro,Daily,Open-End Fund,Germany,Euro,58765587.07,70.289,9.24,69.57,27.2,42.37,12.5,0.0,12.5,8.69,9.92,0.0,2.58,0.0,9.24,0.0,0.025263649226191287,0.024629987428832045,1
2015-05-31,a04395bb,Euro,Daily,Open-End Fund,Germany,Euro,59576657.27,72.16,12.96,65.85,26.43,39.42,12.46,0.0,12.46,8.73,9.88,0.0,2.57,0.0,12.96,0.0,0.02661867433026499,0.013801788435021889,1
2015-03-31,a08a061b,Euro,Daily,Open-End Fund,Belgium,Euro,78630487.36,1113.153,3.69,0.0,0.0,0.0,96.31,25.99,70.32,0.0,1.49,0.0,94.81,0.0,3.69,0.0,1e-08,1e-08,3
2015-04-30,a08a061b,Euro,Daily,Open-End Fund,Belgium,Euro,82060459.88,1137.507,3.69,0.0,0.0,0.0,96.31,25.99,70.32,0.0,1.49,0.0,94.81,0.0,3.69,0.0,0.021878394075208085,0.04362140735941633,3
2015-05-31,a08a061b,Euro,Daily,Open-End Fund,Belgium,Euro,82687232.33,1147.455,3.69,0.0,0.0,0.0,96.31,25.99,70.32,0.0,1.49,0.0,94.81,0.0,3.69,0.0,0.00874544068739791,0.007637934894790366,3
2015-03-31,a090d2e8,Euro,Daily,Open-End Fund,Luxembourg,Euro,310208191.6,10270.201,13.09,81.71,35.34,46.37,2.04,0.33,1.71,3.16,0.45,0.0,4.74,0.0,13.09,0.0,1e-08,1e-08,1
2015-04-30,a090d2e8,Euro,Daily,Open-End Fund,Luxembourg,Euro,354016100.4,10999.188,13.43,78.74,32.22,46.53,3.84,0.55,3.29,3.99,0.77,0.0,7.05,0.0,13.43,0.0,0.070980791904657,0.14122099282435574,1
2015-05-31,a090d2e8,Euro,Daily,Open-End Fund,Luxembourg,Euro,1e-08,10928.483,8.93,85.58,35.28,50.3,2.98,0.42,2.56,2.51,0.7,0.0,4.8,0.0,8.93,0.0,-0.006428201790895871,0.0,1
2015-03-31,a0a2aac8,Swedish Krona,Daily,Open-End Fund,Sweden,Swedish Krona,1e-08,19.387,8.72,91.28,41.4,49.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0.0,1e-08,1e-08,1
2015-04-30,a0a2aac8,Swedish Krona,Daily,Open-End Fund,Sweden,Swedish Krona,1e-08,20.27,16.07,83.93,40.81,43.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.07,0.0,0.0455459844225512,1e-08,1
2015-05-31,a0a2aac8,Swedish Krona,Daily,Open-End Fund,Sweden,Swedish Krona,1e-08,20.581,5.26,94.74,40.68,54.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.015342871238283262,1e-08,1
2015-03-31,a0ac1427,Euro,Daily,Open-End Fund,Luxembourg,Euro,20262534.55,18.363,15.49,74.33,9.76,64.57,3.18,0.38,2.79,7.0,0.06,0.0,3.17,0.03,15.49,0.0,1e-08,1e-08,1
2015-04-30,a0ac1427,Euro,Daily,Open-End Fund,Luxembourg,Euro,21286914.26,19.247,6.98,83.31,10.4,72.9,2.98,0.35,2.63,6.73,0.05,0.0,2.98,0.03,6.98,0.0,0.048140282088983355,0.05055535907772213,1
2015-05-31,a0ac1427,Euro,Daily,Open-End Fund,Luxembourg,Euro,21863353.95,20.047,5.03,85.11,9.56,75.55,3.11,0.38,2.73,6.75,0.03,0.0,3.13,0.03,5.03,0.0,0.04156491920818839,0.027079532663086825,1
2015-03-31,a0b65cc0,Euro,Daily,Open-End Fund,Spain,Euro,221426078.3,936.965,28.65,10.6,6.28,4.31,58.99,9.45,49.54,1.76,41.82,0.0,18.98,0.02,28.64,-0.1,1e-08,1e-08,0
2015-04-30,a0b65cc0,Euro,Daily,Open-End Fund,Spain,Euro,236648011.8,966.384,20.48,11.48,7.21,4.26,66.35,9.56,56.8,1.7,46.21,0.0,18.13,3.74,20.48,-0.06,0.03139818456399124,0.06874498982625021,0
2015-05-31,a0b65cc0,Euro,Daily,Open-End Fund,Spain,Euro,246091859.1,972.828,20.48,11.48,7.21,4.26,66.35,9.56,56.8,1.7,46.21,0.0,18.13,3.74,20.48,-0.06,0.00666815675756216,0.03990672572386256,0
2015-03-31,a109b124,Euro,Monthly,Insurance Product Fund,Spain,Euro,10104872.19,31.502,27.44,7.79,0.39,7.39,62.01,1.87,60.14,2.76,44.31,0.0,18.55,1.92,27.44,0.0,1e-08,1e-08,0
2015-04-30,a109b124,Euro,Monthly,Insurance Product Fund,Spain,Euro,9866603.98,30.713,26.78,9.08,0.49,8.59,60.9,2.82,58.08,3.25,40.03,0.0,22.13,1.99,26.78,0.0,-0.025046028823566657,-0.023579537229159064,0
2015-05-31,a109b124,Euro,Monthly,Insurance Product Fund,Spain,Euro,9910918.5,31.396,26.78,9.08,0.49,8.59,60.9,2.82,58.08,3.25,40.03,0.0,22.13,1.99,26.78,0.0,0.022238140201217726,0.004491365021827898,0
2015-03-31,a11b44e1,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,143654650.0,2.865,1.75,98.25,2.89,95.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1e-08,1e-08,1
2015-04-30,a11b44e1,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,146862684.0,3.013,1.75,98.25,2.89,95.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.05165794066317608,0.022331570888934005,1
2015-05-31,a11b44e1,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,149109283.0,3.084,1.1,98.9,2.9,95.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.02356455360106202,0.015297275923406017,1
2015-03-31,a124ce10,Pound Sterling,Daily,Open-End Fund,Ireland,US Dollar,146980406.1,52.022,1.5,96.56,0.0,96.56,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,1.5,0.0,1e-08,1e-08,1
2015-04-30,a124ce10,Pound Sterling,Daily,Open-End Fund,Ireland,US Dollar,150020903.7,53.901,1.5,96.56,0.0,96.56,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,1.5,0.0,0.03611933412786916,0.02068641447303765,1
2015-05-31,a124ce10,Pound Sterling,Daily,Open-End Fund,Ireland,US Dollar,147993804.0,53.311,1.97,95.83,0.0,95.83,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,1.97,0.0,-0.010945993580824154,-0.013512114978680767,1
2015-03-31,a1255621,Zloty,Daily,Open-End Fund,Poland,,4312203.07,1.732,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,a1255621,Zloty,Daily,Open-End Fund,Poland,,4336306.89,1.934,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.11662817551963056,0.005589676462059323,0
2015-05-31,a1255621,Zloty,Daily,Open-End Fund,Poland,,4978337.05,2.133,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.10289555325749755,0.1480592071286726,0
2015-03-31,a1261932,Euro,Daily,Open-End Fund,Spain,Euro,85820560.57,20.103,12.03,54.66,7.06,47.61,19.89,4.25,15.65,13.42,0.17,0.0,23.69,0.0,-1.87,13.9,1e-08,1e-08,1
2015-04-30,a1261932,Euro,Daily,Open-End Fund,Spain,Euro,92571947.48,21.643,12.03,54.66,7.06,47.61,19.89,4.25,15.65,13.42,0.17,0.0,23.69,0.0,-1.87,13.9,0.07660548176889015,0.07866864146725305,1
2015-05-31,a1261932,Euro,Daily,Open-End Fund,Spain,Euro,93419718.12,21.761,5.49,67.52,21.57,45.95,17.39,3.81,13.58,9.6,0.0,0.0,21.26,0.0,-22.02,27.51,0.005452109227001678,0.009157964837924082,1
2015-03-31,a137873d,Euro,Daily,Exchange-Traded Fund,France,Euro,1066371812.0,59.259,0.0,100.0,57.15,42.85,0.0,0.0,0.0,0.0,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1
2015-04-30,a137873d,Euro,Daily,Exchange-Traded Fund,France,Euro,1152068176.0,62.552,0.0,100.0,56.98,43.02,0.0,0.0,0.0,0.0,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.05556961811707928,0.08036255556987659,1
2015-05-31,a137873d,Euro,Daily,Exchange-Traded Fund,France,Euro,1194816234.0,63.721,-0.03,100.03,57.19,42.84,0.0,0.0,0.0,0.0,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.018688451208594303,0.03710549331240265,1
2015-03-31,a1383aca,Euro,Daily,Open-End Fund,Spain,Euro,1e-08,138.512,14.09,35.29,13.2,22.08,40.78,11.79,29.0,9.84,7.56,0.1,34.87,2.41,13.85,0.73,1e-08,1e-08,0
2015-04-30,a1383aca,Euro,Daily,Open-End Fund,Spain,Euro,1e-08,138.512,21.61,24.81,10.7,14.1,42.51,24.55,17.96,11.08,21.0,0.01,21.64,2.22,-17.29,37.61,0.0,1e-08,0
2015-05-31,a1383aca,Euro,Daily,Open-End Fund,Spain,Euro,1e-08,138.512,21.19,25.28,12.91,12.36,42.32,25.16,17.15,11.22,21.7,0.01,21.32,2.23,60.24,-40.47,0.0,1e-08,0
2015-03-31,a16b04c0,Pound Sterling,Daily,Open-End Fund,Luxembourg,Japanese Yen,1e-08,18.089,1.37,98.63,0.0,98.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1e-08,1e-08,1
2015-04-30,a16b04c0,Pound Sterling,Daily,Open-End Fund,Luxembourg,Japanese Yen,555902984.4,18.073,0.99,99.01,0.0,99.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,-0.0008845154513792419,1e-08,1
2015-05-31,a16b04c0,Pound Sterling,Daily,Open-End Fund,Luxembourg,Japanese Yen,491202552.2,17.631,3.35,96.65,0.0,96.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,-0.024456371382725606,-0.11638799217786677,1
2015-03-31,a16e9272,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,224491368.3,1157.324,59.83,2.06,2.03,0.04,21.44,0.19,21.25,16.67,7.32,0.0,10.67,3.67,59.83,-0.09,1e-08,1e-08,4
2015-04-30,a16e9272,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,240231204.6,1227.946,62.59,1.24,0.84,0.39,20.72,-0.27,20.99,15.45,7.67,0.0,10.19,3.08,62.6,-0.1,0.06102180547538971,0.0701133251545154,4
2015-05-31,a16e9272,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,246627978.4,1255.119,63.37,1.08,0.89,0.19,20.52,-1.01,21.53,15.03,6.27,0.0,11.59,2.89,63.32,-0.04,0.022128823254442764,0.02662757242819902,4
2015-03-31,a187469b,Euro,Daily,Open-End Fund,Luxembourg,Euro,283651077.8,1232.157,88.04,0.0,0.0,0.0,11.96,1.28,10.68,0.0,0.0,0.0,11.96,0.0,88.04,0.0,1e-08,1e-08,4
2015-04-30,a187469b,Euro,Daily,Open-End Fund,Luxembourg,Euro,330312213.7,1271.877,89.13,0.0,0.0,0.0,10.87,1.4,9.48,0.0,0.0,0.0,10.87,0.0,89.13,0.0,0.0322361517241716,0.1645018811911596,4
2015-05-31,a187469b,Euro,Daily,Open-End Fund,Luxembourg,Euro,280809199.4,1278.517,79.85,0.0,0.0,0.0,20.15,4.66,15.49,0.0,0.0,0.0,20.15,0.0,79.85,0.0,0.005220630611293409,-0.14986734442995864,4
2015-03-31,a18a0a44,US Dollar,Daily,Open-End Fund,Switzerland,US Dollar,341253924.0,284.03,4.88,95.12,0.0,95.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,0.0,1e-08,1e-08,1
2015-04-30,a18a0a44,US Dollar,Daily,Open-End Fund,Switzerland,US Dollar,360643594.0,295.43,2.46,97.54,0.0,97.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.04013660528817398,0.05681889243272109,1
2015-05-31,a18a0a44,US Dollar,Daily,Open-End Fund,Switzerland,US Dollar,364062741.0,299.04,1.69,98.31,0.0,98.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.01221947669498702,0.009480681362109555,1
2015-03-31,a18b4479,Euro,Daily,Insurance Product Fund,Netherlands,Euro,21289822.92,24.49,5.45,33.38,19.05,14.33,58.82,0.0,58.82,2.36,51.05,0.0,5.64,0.0,3.31,4.15,1e-08,1e-08,0
2015-04-30,a18b4479,Euro,Daily,Insurance Product Fund,Netherlands,Euro,15549889.18,25.429,7.51,33.47,18.92,14.54,56.63,0.0,56.63,2.4,51.05,0.0,5.64,0.0,3.31,4.15,0.03834218048182936,-0.269609275829524,0
2015-05-31,a18b4479,Euro,Daily,Insurance Product Fund,Netherlands,Euro,15620075.04,25.574,8.45,34.62,19.51,15.12,55.63,0.0,55.63,1.29,49.89,0.0,5.83,0.0,0.97,7.39,0.0057021510873414005,0.004513592295581903,0
2015-03-31,a1ab4423,Euro,Monthly,Insurance Product Fund,Italy,,1e-08,23.187,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,a1ab4423,Euro,Monthly,Insurance Product Fund,Italy,,1e-08,22.38,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,-0.03480398499159021,1e-08,0
2015-05-31,a1ab4423,Euro,Monthly,Insurance Product Fund,Italy,,1e-08,22.38,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0,1e-08,0
2015-03-31,a2247044,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,4965297115.0,246.19,24.61,54.54,8.63,45.91,17.84,17.47,0.36,3.02,16.88,0.0,1.05,0.0,-27.16,51.77,1e-08,1e-08,1
